,Kudos,Hits,Comments,Bookmarks,Collections,Chapters,DaysSinceUpdated,WordCount,Fandoms,SummaryWordCount,Relationships,Characters,Tags,AuthorNumWorks,AuthorNumSeries,AuthorNumBookmarks,AuthorNumCollections,AuthorNumGifts,Complete,OneShot
293,90.09667934,1152.876586,1.843691117,8.360090072,1.103780492,0.9906367939,508.9550899,1027.01687,0.8526536588,11.12435899,3.237526875,3.032899548,25.02326119,158.9596223,23.6949563,24.70294354,1.008974881,12.05016591,T,T
294,28.89049482,482.402198,1.876606331,6.065441118,0.8671359512,0.9181812222,510.3394077,1155.824584,0.6852966817,7.039170333,1.210375116,1.015127685,26.96814705,158.9084348,23.87748946,25.48806518,0.8236097656,11.88553473,T,T
295,26.81475088,244.0618831,11.05346436,2.165755965,0.7752218886,0.9687423015,509.8155096,1106.205859,0.9124355981,8.69926645,1.029640867,0.5279399693,8.585700179,159.3486864,24.32631209,24.91409657,1.324695789,11.78626848,T,T
296,22.96188658,264.224396,4.295131633,2.114891794,1.188263576,0.9667651386,510.0121258,1049.187684,1.064634967,13.18841137,1.01086758,1.18650682,5.791594442,158.8819852,23.90433425,25.1503138,0.9824396887,11.92793957,T,T
297,52.29777412,920.3563089,0.9542476154,10.03017995,0,0.671181995,511.2216843,2749.094454,1.137503157,62.89242906,2.468657568,0.7653699913,16.96671561,158.8232318,24.26293222,25.03131507,1.168783775,12.19236231,T,T
298,9.020378246,80.87299739,0,1.395667651,1.110015881,1.16698512,511.0684052,1010.075932,1.028749309,5.856143073,0.8700134282,0.9129607556,1.032586899,158.841326,24.46460193,25.07751724,0.7303201962,12.09132465,T,T
299,79.85875137,2341.440161,15.96132237,14.15543644,1.21938495,8.818201876,560.8806205,18655.77564,1.474611946,44.74841259,4.261551517,10.29326072,25.86609417,159.0900307,23.6218534,25.43871044,1.009370946,12.09535863,T,F
300,201.9563254,1248.201756,21.88216207,37.94536714,0,1.046275721,569.9278477,1722.886591,1.13197237,15.40672948,1.137618298,2.936919305,7.098011602,159.2736362,23.64527271,24.69228736,0.8091117153,12.01833554,T,T
301,128.1475623,1142.153822,2.366311513,14.0387465,0.6911663216,0.9691660295,603.2946663,1871.15748,0.9631100382,40.95395619,2.051992022,1.183180717,10.92372074,159.0609332,23.72083724,25.54572962,1.280722517,11.75930119,T,T
302,97.80335175,1392.09135,4.195360499,8.214703303,1.275678265,0.8654689991,607.7172194,1445.800694,1.313610507,35.14986297,8.254981664,1.046961147,19.03835321,158.9468836,23.61881247,25.24107473,0.6816867515,12.0072597,T,T
303,104.2920906,1399.269622,7.442234753,11.97897903,0.8775955449,4.181131218,617.761881,2854.118658,0.8115527906,122.822665,0.9435607312,2.628246521,19.23370969,158.839884,24.14915103,25.02887137,0.4467617961,12.11303758,T,F
304,33.50705523,623.7017232,2.337557552,1.518836341,1.852376452,1.323038495,621.8783616,1795.745918,1.167205062,14.53688565,2.781275711,1.147537954,14.26650713,159.1160094,23.91175612,25.03657835,0.5204230521,11.49818586,T,T
305,29.87262392,500.783494,3.121464273,3.171002592,0,1.192709012,629.8636148,364.5278033,1.065510519,16.03370277,1.159960541,1.244117073,8.291289377,158.6683976,24.13144795,25.22174966,1.0590092,12.2477749,T,T
306,77.83211396,1049.91625,3.950914825,7.873813002,0.8253207788,0.7232965348,669.3150337,1544.412777,0.6767104474,31.30641659,2.359388695,1.032398616,11.21990582,159.0351853,23.92798124,24.46085965,1.029257108,11.87774526,T,T
307,54.10094103,546.8312795,4.134640861,2.918674257,1.493021275,0.5349705703,671.0478236,1574.816436,0.8155447201,47.83020132,0.9072388031,0.9410306972,4.021422511,159.501575,23.50192408,24.96460953,0.9178034162,12.16005694,T,T
308,5.04164541,71.78966147,2.924221662,1.841021114,0,1.173055033,687.6205936,248.1489764,1.819838722,21.60335633,0.8314029537,0.7633675522,4.790067527,159.2241547,23.99676798,24.91759466,0.7887763977,12.00007245,T,T
309,33.00442827,388.7308222,1.862112172,4.765830672,0.6672625985,0.993265904,695.9957088,2321.420031,0.4572302188,41.2812898,4.267166761,7.081101535,29.18312228,159.3937269,23.9605453,24.63615455,1.306086927,12.02111231,T,T
310,102.068082,1272.015335,3.947116338,10.26171306,1.426115804,1.090438423,723.8445075,1009.270839,1.275641684,25.91708928,0.8325153492,0.7973537156,19.92886092,158.4291659,24.23672316,25.14514799,1.083395674,11.76801935,T,T
311,156.3970616,1484.075892,8.131081085,19.77248274,1.151167001,0.6237883565,726.0587691,1486.54519,1.306289127,24.72825666,1.175390068,1.227822075,0.7898128607,158.8472042,24.31412849,25.27220202,1.104175783,11.74671151,T,T
312,22.03983685,482.785323,3.25623287,4.887875001,0.5055884784,1.309826707,733.534073,662.0244392,1.282941292,20.8963936,1.147217076,1.055512094,9.214314048,159.1581573,23.97789918,24.77855047,1.218693569,12.18353779,T,T
313,30.14125331,409.066148,5.916107814,1.860225936,0,2.556160048,741.0439782,2848.981857,0.5953381438,56.45935461,0.4085360026,0.9808234917,25.22507705,159.0037054,24.16294226,25.0880126,1.319562119,11.7493799,T,F
314,16.74902817,191.1073875,3.522012027,3.673068484,0.9205550304,0.4987568346,745.5453122,1072.159382,1.270500012,27.91672601,0.7809712881,1.583277091,24.09211928,159.1253205,23.91223074,25.34898552,1.092524999,11.79607437,T,T
315,163.493268,1261.348151,10.73171939,24.2278771,1.10860477,0.9578100672,756.2303843,2831.943829,1.260934583,19.82036824,1.43444403,0.709452433,18.22783762,159.0497512,23.84429117,24.81820387,1.011966594,11.99350043,T,T
316,101.1201039,1163.938681,7.574937928,14.02887222,0.8864033892,0.8361017944,762.3538545,2025.852785,1.101914179,8.775442137,2.105015424,0.7527568591,10.22692845,159.2826205,24.20315426,24.65639859,0.965039976,11.96958384,T,T
317,40.78857739,394.5440305,6.236466861,2.892527936,1.676776412,0.8859881548,784.741094,1697.103383,1.076818645,15.90493357,0.4839303363,1.093002905,0.7048527047,158.6956874,23.90452409,25.4228089,1.01394297,12.15852089,T,T
318,57.27345847,603.8214255,6.231026708,2.738358542,1.083351031,0.9566269562,785.1153136,1076.768004,1.223521618,35.14084138,1.818215492,3.112666018,12.01091692,159.1393515,23.82442191,24.58487765,0.8021660938,11.59345834,T,T
319,13.85017761,322.8575594,2.14846994,3.16068549,0,1.772873963,786.7893982,2459.713768,1.368620517,1.163359934,1.099718448,1.031577025,8.859283042,159.1902584,24.1846629,25.32944566,1.080536584,12.26931655,F,F
320,21.89160128,381.8053078,0,0.9530655019,0.7043474775,0.8562203187,788.001108,1282.322811,1.78523996,27.84478534,0.7594170467,0.6839566989,30.16421194,159.058089,23.77207667,24.88974448,1.305525191,11.67540419,T,T
321,40.11036941,320.9281668,0,0.79668473,1.068727927,1.168761526,790.0829183,1035.537291,0.7134401905,31.60815927,0.5363178675,1.018836917,12.71643711,158.8466827,24.44173719,24.72223383,0.9212873876,11.72255869,T,T
322,28.11754933,307.9149184,1.776297751,3.009669848,1.003122067,0.9268240462,792.3645098,1028.153443,1.158728167,29.54910097,0.8634290959,1.104400468,26.13491209,159.0853064,24.28110495,24.75796713,0.5895265629,12.05517582,T,T
323,6.776562185,102.9513704,1.023642532,1.049121179,0.9559244526,0.7726625462,794.9242236,1026.588903,2.133665408,23.61758944,2.716143504,0.5953340318,2.919260605,158.758421,23.95486281,25.80501412,1.249322425,12.19206048,T,T
324,79.8238954,1087.89298,4.714855391,7.028491419,0.7144307231,1.049030797,795.9565489,1060.720339,0.9486975785,22.51577485,0.9848531962,0.8306237574,9.117064822,158.9242995,23.8352986,25.05743585,0.6859644391,11.7604939,T,T
325,326.1134878,5771.192103,6.982482284,30.19473808,0.9630398293,0.7390533204,796.8768608,1188.523052,1.223832125,16.06375815,5.175699519,1.139259921,9.921761087,158.9228211,24.31400127,25.0050024,0.669282525,11.61815574,T,T
326,113.5065997,856.8801513,3.897517371,13.82137227,1.224149736,1.363619688,800.2373158,1104.144636,0.8218922217,23.25373646,0.8723814288,5.44918234,8.069169732,158.7197338,24.1540173,24.73643353,0.7638695615,11.91599501,T,T
327,30.31194402,525.799709,1.07996695,2.124255839,1.379891107,0.6967058164,805.3147307,1553.036778,0.8417014742,10.39029353,1.466299156,0.9847281107,1.902025333,159.1904822,23.82798527,24.77661748,1.14135949,12.15038797,T,T
328,40.92370852,639.7081337,1.224114107,2.93863917,1.118432822,1.384868557,809.8810856,1028.868044,1.05514869,33.69565525,0.945368669,2.010095041,1.014628695,159.1834553,24.21344,25.22661656,0.7527347111,12.54422111,T,T
329,5.10691348,120.0271417,2.635091116,0.9440276187,1.017460223,1.229442933,809.1640122,1366.038588,0.9076838943,21.41245189,0.7459156371,0.8432022713,1.281544076,158.6303005,23.60372986,24.90752138,1.082760577,11.76715082,T,T
330,41.881725,814.9190759,7.948024773,5.005884759,1.051087593,1.140753033,813.1146363,2429.2806,2.037137612,20.74781596,2.346699557,2.990089658,23.00341901,158.9795198,24.00957951,25.31710153,1.328742263,12.58383935,T,T
331,20.47128761,333.1347728,5.555154535,0.9716678352,0.9254063185,1.02897379,814.9692118,1003.040398,0.726377485,0.5734390601,0.5929480331,0.6195569688,11.594498,158.7174372,24.13352819,24.96619311,0.6822208536,12.27828279,T,T
332,87.97572353,718.2167696,8.272408833,13.13878754,0.897837361,0.8517920802,815.6578512,1014.790098,0.9547814055,13.41085066,1.173094514,0.8192053273,1.157084278,159.0971158,24.28663398,25.20236172,0.8910740151,11.73242637,T,T
333,40.96416805,843.0371627,3.276639753,4.966368956,0.7703052819,0.7441709555,816.5273145,1014.298495,0.8419791315,9.143579356,2.426066146,2.787158937,6.184224109,158.6274249,23.99361738,24.68849171,0.7816049839,12.14225161,T,T
334,65.89805646,591.4733172,9.800241976,3.125957295,1.253723598,1.316386881,816.9026937,1225.043163,0.7846533468,16.12577328,1.081913558,0.9841477031,2.146831721,159.0589866,23.9190794,24.80431001,1.440945631,11.92318639,T,T
335,231.9606784,2144.122391,4.099301482,21.03104769,1.270801728,0.9526573016,817.9117902,1003.967209,0.8237013031,33.17747005,0.584366142,2.012093718,5.737828737,158.7523128,23.70661627,25.182789,0.9211685941,11.85665366,T,T
336,13.0007674,173.8973253,0,1.823118529,1.061090859,0.9660277606,819.1017724,1004.756091,0.7591572442,38.92208855,0.7925492681,1.08592878,0.952486069,158.5671552,23.83213054,24.75779264,1.154551193,12.11762251,T,T
337,56.4781824,491.9436976,2.97694345,8.081654516,1.262746496,0.6464617147,821.1747288,1103.943014,3.080902667,32.28810391,1.08439494,0.7692194474,10.17214964,159.1947369,23.99455715,24.732559,0.8058795388,12.03529774,T,T
338,23.60867994,249.2230697,0,2.051863863,0,0.9033217014,820.9791095,1045.6836,0.7766837519,7.55043009,0.8706529141,1.733093887,2.030115792,158.9748996,23.73909557,24.99006039,1.035208561,11.73005198,T,T
339,188.2125214,1389.849712,13.07942194,21.5350128,1.228513469,0.5255148582,821.7251077,1356.090153,1.313073327,39.74671985,3.257705925,5.8992388,13.52556339,158.8682413,23.73828482,24.78876095,0.9724413731,12.10515531,T,T
340,30.45839708,269.1425212,1.913361444,3.947720646,1.014048638,0.8405348749,822.9508414,1011.150197,0.9005625098,12.89408756,1.021769661,2.103171176,6.205881083,158.8461137,24.13859929,25.29852563,0.950886626,11.85787427,T,T
341,21.78499335,297.7906109,0,1.846411752,1.168331913,1.18129902,823.0535264,3095.168241,0.8697823687,16.40079458,1.975806638,3.123231293,2.037675478,159.01316,23.81903203,25.16130601,0.7766294981,12.0750011,T,T
342,109.9620635,1132.873264,4.825524211,13.20906882,1.03042798,1.17683838,823.9861573,1070.385928,1.084625046,43.98807581,1.142138478,3.080079583,21.95146899,159.1803415,24.19505571,25.10460373,0.9262420221,11.68939286,T,T
343,51.0020359,795.6754082,8.253698351,6.969219461,1.10551894,0.8773091571,825.1689545,1981.971354,1.341365762,60.37417159,2.097409999,5.926489287,17.41711884,158.9115466,23.99650697,24.79176831,0.7618464495,12.26244827,T,T
344,54.18889131,968.9898029,2.202401223,5.145140235,0.5638056405,0.9158449652,825.9601089,1017.963384,1.171462402,35.2474069,1.632921323,1.980360645,8.823724915,159.1244085,23.94428829,25.21218904,1.39899402,12.08631282,T,T
345,58.45676191,564.0448611,3.821309183,5.74771942,1.206718842,0.7455712749,826.2649929,1426.936573,1.176528917,49.10323273,5.194429751,3.24873861,39.77536026,159.0460091,24.09180043,25.4502135,0.7389177619,11.66333104,T,T
346,79.01203107,1091.019772,1.874364568,3.651122225,1.382780555,0.6884141112,827.0478239,1054.787715,1.261121058,43.31564729,0.634571579,3.8135107,23.01040872,159.245913,24.34090595,25.29892661,1.148951943,11.91939022,T,T
347,37.09998646,377.187071,5.067568108,3.003773361,0.8447686499,0.8870822843,827.8106791,1009.838545,2.016643395,50.96514588,1.958052403,2.887666247,10.02755825,159.2077218,24.09535467,24.94013155,0.3626246179,12.17353317,T,T
348,34.62022974,453.898399,0,4.732077857,0.8555284169,0.7696545651,827.9240931,1132.117784,1.311887019,49.98860839,5.164412782,7.810303457,30.69645842,159.2293066,24.02710111,24.99940496,1.276748384,11.82042062,T,T
349,206.1795415,2214.290739,6.139593453,20.94533485,1.1180225,0.8912142167,830.0775595,1010.340425,0.7855941343,29.15194604,2.224168332,3.268004814,5.884698169,159.4657147,23.58625745,24.58273854,0.8908838073,12.16247195,T,T
350,159.9113893,1830.993062,7.775741081,6.865548653,0.7202428336,0.8270302863,831.1566469,1343.918644,0.8343606326,22.54563457,1.180522598,0.9256331652,11.77928613,159.5069389,23.85310115,24.75120246,0.5036910113,12.28956792,T,T
351,58.00112471,514.9105719,2.877737555,3.465267848,0.6843596808,1.180970824,832.1802424,1023.047104,1.108094125,46.43042455,1.150875995,1.698760651,0.9697945904,159.3376925,23.49329185,25.14601062,1.192723719,12.2084762,T,T
352,6.414668076,102.9986853,1.876202371,0,1.184039282,0.82107869,832.2213098,1097.782114,1.040297292,25.21312582,1.338108939,2.122049218,10.04868471,159.0163017,23.86504963,24.96502312,1.005906126,12.01378117,T,T
353,93.98487928,876.5356826,6.433036117,9.137239113,1.03409477,0.8770927526,834.3790833,1629.983394,1.166388459,92.98590609,2.080219327,6.202901381,21.15858785,159.1024139,24.10287919,25.2700681,1.043341555,11.99249375,T,T
354,91.84745043,1060.268654,3.25664424,4.661121218,1.174097735,0.3994158334,834.9339333,1588.276958,0.9073447519,30.84228375,0.7426783276,3.205710484,26.49683403,159.0126168,24.14348239,24.50054085,0.7188591684,11.90892212,T,T
355,34.44325805,302.310139,2.996212941,2.470448116,1.132813501,1.055142854,834.8357366,1100.188221,1.239667393,29.34338457,0.8273457048,5.082289086,18.32541605,158.8331807,23.89145126,24.42614878,1.09973712,12.29922287,T,T
356,48.04615375,624.4909238,3.89612633,5.196059654,1.74510786,1.109811437,835.4239403,1564.017356,1.32119645,49.96881047,3.857294696,8.897967495,25.40409292,158.8125587,23.88249478,25.18902194,1.138478087,11.79835823,T,T
357,30.13785133,377.9659224,0.8326190352,5.556194017,0.9240491538,0.9834009929,834.7089727,1256.469765,0.887249917,15.46287897,2.057453798,4.724738111,22.27094787,159.2983476,23.97508168,24.6470321,0.7349614253,11.76701448,T,T
358,57.09670955,750.3030581,2.869267885,11.44909542,0.9385740233,1.186399421,835.8623389,1046.05219,0.9956590399,57.29832942,3.222795621,3.973870928,8.710730048,159.1669002,23.6482951,24.57589935,1.426855106,11.87680439,T,T
359,64.81486639,1035.147897,8.199357322,5.186553684,1.218108159,1.059570955,837.7291543,1187.901259,1.040848091,13.29528479,2.020079407,6.145327912,5.180277151,158.8909147,24.02142211,25.00632974,0.68911244,12.06583067,T,T
360,36.70846337,408.1928402,6.635266586,1.963463737,0.9000791376,0.4105396195,836.9715613,1010.192469,1.113008733,55.35954567,1.255896067,1.902676247,7.784566837,158.8015372,24.19102248,24.68058182,0.7693419903,11.7690662,T,T
361,56.34722445,1038.812762,4.068392986,4.305786123,1.106655911,1.112802791,838.3482134,1006.753222,0.8892704008,42.97317231,1.093976763,1.879005404,4.077568421,158.8842131,23.99046333,25.14567539,1.168727348,11.85026538,T,T
362,27.58228506,261.3247435,3.8919475,3.009350244,0.9529722379,1.073550917,838.9271852,1006.093181,1.334204426,49.14384558,1.207396997,5.080222912,17.18830652,158.9030135,24.14766145,24.61611302,1.230728988,11.9893561,T,T
363,37.13344897,417.8160937,0,3.032937582,0.5517835332,0.720462938,840.06663,1044.551855,1.184466964,63.07682231,0.7258448907,0.7268545198,25.21309471,158.3630563,23.7533589,24.61118238,1.038178155,12.20250208,T,T
364,212.174636,2644.109407,7.538176008,23.6700154,1.081174898,1.49070856,840.9855591,1924.940967,0.8016153714,28.10958383,1.207064444,2.934934854,18.13520284,158.9012761,23.95969405,24.78751131,1.132298841,11.64778121,T,T
365,20.23292059,424.4596489,0,2.483271942,0.9976869011,0.6945094983,841.2987284,1239.467346,2.008255628,62.93657106,3.008898931,5.669343632,15.03720548,159.1696664,23.83235495,25.00838755,0.9731209627,11.6702445,T,T
366,10.40114192,86.43540776,3.801779432,0.7371446757,0.7526072872,0.8606309522,842.2418297,1024.826927,0.7212809615,61.86777643,0.7238854839,1.377743263,10.67634444,158.9479868,24.22932588,25.08353806,0.7797584858,12.4530076,T,T
367,33.26621806,403.4363643,1.25438494,0.8063792937,1.201729274,0.9513079953,844.1679309,1007.648479,1.038841,41.36659032,1.141354439,6.642647168,9.640359789,159.2640565,23.99197912,25.01212225,0.792552618,12.15204898,T,T
368,69.09100465,1036.374235,3.943376109,8.056274882,1.192489572,1.054393788,843.9143073,1027.273661,0.9740994008,26.13792128,1.998345154,4.136488066,11.09537637,158.9622885,24.07249874,25.136867,0.8837424184,11.52727095,T,T
369,42.18001681,746.0993758,4.887058618,2.036782046,1.04015068,0.6445250149,845.1369034,1045.122973,0.7153435015,38.81182612,2.429437588,2.346981506,12.08569228,159.355477,24.00505063,25.02133366,1.327846467,12.09395057,T,T
370,17.90469228,402.8669863,2.151110335,1.86296764,0.991301718,1.129809641,848.0809779,3661.866986,0.6287152664,0.9455207464,4.886795867,5.708870816,35.82567944,158.8187712,24.4232825,25.6167832,1.247641113,11.80882709,T,T
371,33.93146739,359.1180677,0,7.045307754,0.9257621373,0.9872166406,952.6001553,1952.155159,1.38017367,76.79480881,1.018197984,7.621759543,22.75865587,159.0010696,23.86322567,25.26628684,1.343075168,11.75458471,T,T
372,114.5985964,1435.104677,0,6.880252974,0.8880831573,0.5298784601,967.2287292,479.6243182,0.9241056617,22.74830965,0.9958358578,4.041944575,11.89430136,159.0207156,23.93497629,24.76225731,1.18414493,12.08387388,T,T
373,83.1105421,813.8250097,13.16470199,7.675899303,0,1.017987426,989.3617443,1051.382213,1.216475578,28.53018727,2.112970234,2.911317078,17.86917211,159.1550988,23.56258489,25.09757205,0.8407866058,12.02466467,T,T
374,49.71466119,864.7543431,6.957005392,3.439759125,0,0.7861132201,989.9697516,151.9639702,1.66792049,51.79985429,1.065678825,0.6767281717,1.013914141,158.689759,23.77318221,25.29591593,1.101234887,11.70759299,T,T
375,59.36353514,595.0346613,5.234452808,6.358102284,0,1.367249053,992.0986295,313.0435961,1.108901785,53.86443838,0.8981801778,0.8621235128,4.104247953,158.7940353,23.91986386,24.96106504,0.7861280459,11.94420411,T,T
376,69.02631285,612.9838706,0,7.830903174,0,1.082697047,993.0547538,839.5192637,0.7183144639,80.32157107,4.32148233,2.776646862,20.60074439,159.5085956,24.02224167,24.82066203,1.202542769,12.1516304,T,T
377,131.0297882,1806.429156,3.710700699,15.13005442,0,0.9011232019,1001.22345,1148.986109,0.930822004,61.09901148,0.9636705761,1.233069921,20.16141779,158.938456,24.21708832,25.19707272,1.037119095,12.09728488,T,T
378,361.6649683,3388.250725,15.5624185,35.89748967,0,1.2650944,1020.852447,1568.573874,1.17775713,73.21111416,5.960892531,7.995929332,19.98537682,158.9696212,23.46458959,24.71683761,1.18461748,11.722155,T,T
379,21.71560127,119.8229312,9.99913589,1.372869616,0.4267103798,0.8271346646,92.88904148,2245.145821,0.9804333535,93.17817023,2.318041706,3.0158871,5.83955043,14.76588107,4.96515722,82.89097807,-0.02426977479,13.2665357,T,T
380,31.10912667,223.9058943,5.987029358,0.8085367909,1.184532943,0.7587093378,112.8651048,1572.200334,1.378576875,43.86305096,2.397271908,2.880484941,13.81475224,15.38987499,5.097973244,83.76183561,-0.4489469345,12.71635889,T,T
381,70.0426924,910.7776249,47.03236243,13.86596464,0,2.97951488,182.7635629,2894.941153,1.063126956,12.87555669,1.396582381,1.195848004,14.76957471,14.82619261,4.754999416,82.86848829,-0.3554035118,13.23384509,F,F
382,32.99521262,287.1341087,10.76049933,4.497889365,1.137305679,1.317826142,204.9685536,1442.419073,0.984905447,130.310492,2.096119938,2.311144033,12.02567275,14.94824689,4.625801893,83.28414499,0.01905096918,12.99095235,T,T
383,19.633345,294.9787867,3.895988755,1.879583932,0,1.175156775,233.5521653,663.5385216,0.9306385419,17.33207256,2.225873426,4.020591915,4.052416129,15.06234274,4.952694464,83.03465334,-0.3983515112,12.89603797,T,T
384,114.7958128,1103.121296,27.03112081,18.09515036,0,0.6266360863,237.0110813,1844.554793,1.062910642,59.96885587,3.866798987,3.811553267,19.85922008,15.16287283,4.782502937,83.32201028,0.02924020679,12.86808688,T,T
385,38.98737531,407.4352311,7.875915951,7.877866573,1.177964112,1.418079414,252.1265505,1055.960847,1.166538956,84.84850616,2.08096038,3.063935023,6.515041363,15.14667359,4.801920951,83.09439887,-0.1003487451,12.99240608,T,T
386,65.64235704,502.1859647,24.18813005,9.310495563,1.270718778,1.053445569,258.4944138,1583.787769,1.368552807,115.5355243,2.954995818,2.723765147,16.22950286,14.96392571,4.575754349,83.11783048,-0.4958494675,13.01939604,T,T
387,103.0694663,816.9258405,14.91401389,3.960942231,0.8380148004,0.7824690657,260.3287974,1503.073703,1.461870174,36.25165885,4.009145025,5.146080478,17.55540723,15.00749179,5.111285801,83.1946157,-0.3543472454,13.08929301,T,T
388,38.20910188,492.1069231,16.77517748,5.747730628,1.140777851,1.172086112,261.8170039,1957.154469,1.40731193,18.04323979,7.818522849,8.197517173,15.22948448,15.01358718,4.906867943,83.63937898,-0.3150788424,12.56417573,T,T
389,64.21487623,680.5923192,13.0655262,5.91546325,0.3229210108,0.7014697248,264.1757175,1229.142135,0.7006697724,84.77952732,0.8712905738,3.878675462,20.22561273,15.05037905,5.502952891,83.25169731,-0.05500592833,12.61210974,T,T
390,54.01366052,732.10311,12.06201514,8.252728418,0.7650926372,1.080677619,298.1463205,3467.586687,0.8640794494,64.23569745,5.529663716,3.938748898,15.90038343,15.12167048,4.799818959,83.09630838,-0.3149084979,13.46871588,T,T
391,43.01708536,596.8455549,9.943332782,2.177556454,1.129263723,0.6926131699,815.2891607,1017.059242,0.8978619133,7.038759347,3.973193549,5.235077174,18.96824206,14.70370121,4.491902149,82.76990729,-0.1475666389,12.97422307,T,T
392,60.99549455,821.9219952,3.998912144,4.133618511,1.360462003,1.0733998,821.6869784,892.183276,0.8075056753,6.065829122,2.272931966,3.464844463,8.063420725,14.86802655,4.640153454,82.67140043,-0.2526072127,13.00768898,T,T
393,64.75032579,718.2319406,6.425027465,4.786703759,1.192372801,1.355967622,831.8501591,1184.003417,1.038403511,61.07836,2.005812,1.792168645,4.585919637,15.12131935,4.992488058,82.8584046,0.4040061736,12.96404588,T,T
394,4.547647101,47.76352645,13.48696639,1.871141588,0,1.712989633,53.26953943,2334.023054,0.6804279204,33.40902092,1.149014675,0.6607733009,0.9566654178,37.99327724,2.822300948,229.5248077,1.337804552,9.142959962,T,F
395,33.153908,223.1253979,19.43360726,5.365820404,1.492964649,0.8535648744,124.8442511,1516.878438,1.658564082,71.91155475,4.323028836,3.612131406,7.242791247,38.02989953,2.900737386,230.3232355,0.9927350891,9.472811921,T,T
396,35.85592073,216.0119697,11.78887335,1.778710922,0,1.089782426,134.397676,1265.94409,0.870056228,100.0301892,3.050344046,2.884823978,0.8438066355,37.72759214,3.191706055,230.2543541,0.8208237802,9.237169854,T,T
397,23.97915446,112.1923483,17.03821236,6.851938036,0,0.8569870737,134.9278325,1249.952758,1.156030032,29.8003655,3.148939227,3.056238166,2.238963401,38.29852816,2.943732476,229.8481308,1.182174881,9.326276163,T,T
398,58.83144645,851.6780751,43.56448824,10.80648084,1.063057195,3.386655687,156.1189858,5849.027722,0.5934800446,28.29712992,9.343352282,8.371545035,29.10680364,38.14347717,3.163278778,230.161869,1.281129188,9.205916836,F,F
399,110.3982636,683.8999358,20.06495684,18.9021693,0,0.9399766867,214.1568083,3346.561206,0.9374532397,68.25980717,4.334583746,5.911389982,9.861716486,37.97326281,3.154798366,229.9124122,0.7136529508,9.243195016,T,T
400,34.59933308,435.1146491,8.119728184,1.770274044,0,0.4631814184,229.4568342,1778.769214,1.158826923,38.75808227,5.33587318,4.861209284,14.28032206,38.0952413,2.603027626,229.835018,1.347315409,8.611720773,T,T
401,41.2009956,362.9768606,5.705377633,9.933689843,0,0.9500367063,240.9555872,2851.054588,0.8641680668,62.16970168,7.829829243,10.1072451,21.87433273,38.37450085,3.105080859,230.0739681,1.252104059,9.2413548,T,T
402,20.04102288,265.3247865,12.00360958,3.362435854,0,1.05191731,245.3794665,2266.15983,0.9162009069,28.60810775,4.770035868,4.005272972,21.0385082,37.84676738,3.185322055,230.3255931,0.9899565819,8.935864854,T,T
403,34.11990032,197.0853936,16.05772657,3.071628345,0,1.547571812,248.3021924,1881.071105,0.7781793867,27.583067,3.905983726,4.445314994,16.27571234,37.91678015,2.855005818,229.9612696,1.039681664,9.057994734,T,T
404,80.00253548,636.1093213,18.9446703,19.78366057,0,1.317563919,250.0871888,2592.718999,0.7262277597,83.75042251,4.818969044,13.47247724,25.09800288,38.04304677,2.706349221,230.3673873,0.7763396197,8.837267455,F,F
405,19.15916136,524.6394563,5.576043437,2.937070946,0,1.201329149,251.8437421,3223.411702,0.7133234242,22.33857009,5.938794429,5.42645,24.94516375,38.17158578,3.244360865,230.1633714,0.8535017459,8.431206535,T,T
406,39.15651647,407.1780232,7.75165561,8.221840889,0.8161106128,0.5815284403,252.3328679,1055.521937,0.5444859041,85.0046989,1.835676712,2.810078348,6.173827915,37.89163326,2.977789053,229.8034291,0.7581101326,8.905232132,T,T
407,15.17826757,255.9266129,8.626713277,3.826550702,0,1.325403169,257.2252942,2237.034351,1.069711546,19.98107836,6.342869773,5.99969429,19.18987141,37.89033224,3.101902399,229.8325585,1.354792289,9.454487871,T,T
408,66.04705706,501.6688386,24.20572546,9.155223064,1.151833456,1.580458523,257.8178539,1583.626363,0.8423837865,115.5252343,3.142141123,2.717519804,16.07889579,38.34235685,2.66383157,230.1923298,1.38083664,9.338239574,T,T
409,63.87018837,822.3825476,12.42710426,7.254846673,0,1.21075172,259.4253586,1180.008282,0.6013862505,17.86186551,4.0094995,3.131836983,18.95566248,37.86095906,2.54965951,230.4739231,1.414397956,8.820338893,T,T
410,14.97295973,126.5892004,10.2783577,4.878547304,0,1.348779151,259.552417,2784.142854,1.243227216,39.2199047,7.113496792,5.194134357,15.00888651,37.95398165,3.016173775,230.1307415,0.814880268,8.905927375,T,T
411,102.6810113,816.5895046,15.02509442,3.669116133,0.7602438372,0.8515181633,260.1135926,1503.265014,0.8327490533,35.75346267,4.551925929,4.928182188,16.70794562,38.3199929,2.807409978,229.8713717,0.9283281851,8.718922562,T,T
412,11.08076119,117.7460822,5.81152543,1.122807744,0,1.066370436,262.0343668,1882.196594,0.6607025585,26.28710724,4.012689173,3.839080853,15.84209055,38.33491175,3.117398643,229.8149983,1.356767284,9.014765973,T,T
413,38.08418725,491.9731448,16.7961203,5.817538063,0.6040077703,0.7763118811,261.7979132,1956.732739,0.9245933811,17.99496845,7.566501589,7.807329632,15.25114152,38.22538862,2.729386074,229.8107384,0.7774732597,8.669652793,T,T
